id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:phytoplasma infection?
208770655,3855dcc0-624f-4a00-9ed9-ef7c2f9d9e8e,45402.53611,45402,2024-04-20 17:52:00 UTC,Central Time (US & Canada),663711,kkucera,Katie Kucera,2024-04-22 20:32:13 UTC,2024-04-24 16:40:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/208770655,https://inaturalist-open-data.s3.amazonaws.com/photos/369401041/medium.jpg,,,,1,0,FALSE,,"Illinois, US",42.26188299,-87.86395935,107,,,,27661,obscured,open,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208771098,daefdd5e-7771-47bb-9c75-744842aebe6b,45403.45049,45403,2024-04-21 14:48:42 UTC,Eastern Time (US & Canada),1031026,tom_franzem,,2024-04-22 20:34:54 UTC,2024-11-25 18:17:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208771098,https://inaturalist-open-data.s3.amazonaws.com/photos/369407461/medium.jpeg,,,,1,0,FALSE,2,"Northfield Center Township, OH 44067, USA",41.27606712,-81.54373962,148,,,,148,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,Yes
208774981,b6e1dbd1-9711-4ecf-9ce0-6288d8835911,2024-04-22 12:07:29-04:00,45404,2024-04-22 16:07:29 UTC,Eastern Time (US & Canada),3431947,hiker66,,2024-04-22 20:54:18 UTC,2024-11-25 16:51:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208774981,https://inaturalist-open-data.s3.amazonaws.com/photos/369413719/medium.jpg,,,,1,0,FALSE,3,"John Bryan State Park, Yellow Springs, OH, US",39.78693572,-83.85778812,58,,,,58,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208776401,bd62a4d2-53c7-4112-8bae-c7d05ba720f5,2024-04-22 11:57:33-04:00,45404,2024-04-22 15:57:33 UTC,Eastern Time (US & Canada),3431947,hiker66,,2024-04-22 21:02:24 UTC,2024-11-25 16:51:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208776401,https://inaturalist-open-data.s3.amazonaws.com/photos/369416650/medium.jpg,,,,1,0,FALSE,3,"John Bryan State Park, Yellow Springs, OH, US",39.79003006,-83.84458059,41,,,,41,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208777341,54b2e5d7-185e-404f-b379-668a055d538a,2024-04-22 17:06:54-04:00,45404,2024-04-22 21:06:54 UTC,Eastern Time (US & Canada),245338,lisa63,Lisa Wiencek Gerbec,2024-04-22 21:07:37 UTC,2024-11-25 16:51:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/208777341,https://inaturalist-open-data.s3.amazonaws.com/photos/369418646/medium.jpg,,,,1,0,FALSE,3,"Aerospace Pkwy, Brook Park, OH, US",41.38962249,-81.87573859,7,,,,7,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208777369,3de2761c-79b1-4b2d-bf5e-c7d9ad6144ca,45404.6136,45404,2024-04-22 18:43:35 UTC,Eastern Time (US & Canada),6237771,willingarden,,2024-04-22 21:07:46 UTC,2024-11-25 16:52:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/208777369,https://inaturalist-open-data.s3.amazonaws.com/photos/369418688/medium.jpeg,,,,1,0,FALSE,2,Young Harris,34.92520109,-83.8522378,1980,,,,1980,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208782854,1fbf692b-50bb-4bc0-a4fa-b9567330783a,45404.64167,45404,2024-04-22 19:24:00 UTC,Eastern Time (US & Canada),996157,naturalistwiz,,2024-04-22 21:36:26 UTC,2024-11-25 16:52:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208782854,https://inaturalist-open-data.s3.amazonaws.com/photos/369424705/medium.jpg,,,,1,0,FALSE,,"Lorain County, OH, USA",41.12348929,-82.20934786,31,,,,31,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208783711,22504f07-f692-4279-8080-b5f9a4d5183f,2024-04-22 13:27:55-04:00,45404,2024-04-22 17:27:55 UTC,Eastern Time (US & Canada),7954840,gpend28,,2024-04-22 21:40:36 UTC,2024-11-25 16:53:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208783711,https://inaturalist-open-data.s3.amazonaws.com/photos/369430397/medium.jpg,,,,2,0,FALSE,3,"Cabin Rd, Spruce Pine, NC, US",35.92478,-82.04979717,14,,,,14,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208786225,bda53479-9593-4a9a-8283-f6604f95d84f,45404.55208,45404,2024-04-22 17:15:00 UTC,Eastern Time (US & Canada),6492099,kristinejellybean,Kristine A. Olsen,2024-04-22 21:54:55 UTC,2024-11-25 16:53:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208786225,https://inaturalist-open-data.s3.amazonaws.com/photos/369433185/medium.jpg,,,,1,0,FALSE,,"Ashley Falls, Sheffield, MA, USA",42.05619722,-73.34883056,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208786226,99661901-5e14-4f22-b485-f119ea04549d,45404.55278,45404,2024-04-22 17:16:00 UTC,Eastern Time (US & Canada),6492099,kristinejellybean,Kristine A. Olsen,2024-04-22 21:54:56 UTC,2024-11-25 16:53:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208786226,https://inaturalist-open-data.s3.amazonaws.com/photos/369433208/medium.jpg,,,,1,0,FALSE,,"Ashley Falls, Sheffield, MA, USA",42.05616389,-73.34888333,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208788058,10bd1ed1-6bbb-4d3f-8a1a-e1e98a9fb2d4,45404.56223,45404,2024-04-22 17:29:37 UTC,Eastern Time (US & Canada),6237771,willingarden,,2024-04-22 22:03:49 UTC,2024-11-25 16:53:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/208788058,https://inaturalist-open-data.s3.amazonaws.com/photos/369438651/medium.jpeg,,,,1,0,FALSE,2,Young Harris,34.93589785,-83.85073308,1980,,,,1980,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208788680,a9a06bb7-e76f-488e-a3a2-af91d1ce225d,45402.49861,45402,2024-04-20 15:58:00 UTC,Eastern Time (US & Canada),320108,emilythroughthewoods,Emily Speelman,2024-04-22 22:06:48 UTC,2024-11-27 02:55:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208788680,https://inaturalist-open-data.s3.amazonaws.com/photos/369436932/medium.jpg,,,,1,0,FALSE,,"Holmes County, OH, USA",40.48944162,-81.99056895,1101,,,,1101,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208789817,ce51b4ba-c2d7-4a6f-a653-a6e5d87dd22f,45404.55773,45404,2024-04-22 17:23:08 UTC,Eastern Time (US & Canada),6237771,willingarden,,2024-04-22 22:12:13 UTC,2024-11-25 16:54:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/208789817,https://inaturalist-open-data.s3.amazonaws.com/photos/369441522/medium.jpeg,,,,1,0,FALSE,2,Young Harris,34.93713223,-83.8517369,1980,,,,1980,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208794360,de7ccbeb-4754-4f6f-a71c-c77be4ca0a28,45403.45208,45403,2024-04-21 14:51:00 UTC,Eastern Time (US & Canada),1114177,jonathan_mack,,2024-04-22 22:34:25 UTC,2024-04-22 23:26:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208794360,https://inaturalist-open-data.s3.amazonaws.com/photos/369444770/medium.jpeg,,,,1,0,FALSE,,"Riverwood Park, Hunt Club Woods - Quinterra - Revelstoke - Riverside South, Ottawa, ON K1V, Canada",45.33662966,-75.69765549,25,,,,25,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208795679,7b7b4d3a-54ff-417f-9bc5-e53ae10b5e7b,45403.41983,45403,2024-04-21 14:04:33 UTC,Eastern Time (US & Canada),929099,jenniferc3,Jennifer C,2024-04-22 22:41:52 UTC,2024-04-24 16:32:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/208795679,https://inaturalist-open-data.s3.amazonaws.com/photos/369451664/medium.jpeg,,,,1,0,FALSE,2,"Huron, OH 44839, USA",41.40019225,-82.56948089,,,,,,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208797028,b292e7cf-13f5-4886-a043-df6e46d5bd0d,45404.78441,45404,2024-04-22 22:49:33 UTC,America/Detroit,7451169,nowur1ofus,,2024-04-22 22:49:56 UTC,2024-11-25 16:55:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208797028,https://inaturalist-open-data.s3.amazonaws.com/photos/369454289/medium.jpeg,,,,1,0,FALSE,2,"Wines, Ann Arbor, MI, USA",42.29966812,-83.75235891,8,,,,8,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208798885,4e05b124-dfa4-45b8-9390-b5810c6c4116,2024-04-22 19:01:06-04:00,45404,2024-04-22 23:01:06 UTC,Eastern Time (US & Canada),2869770,balkogtah,,2024-04-22 23:01:34 UTC,2024-11-25 16:55:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208798885,https://inaturalist-open-data.s3.amazonaws.com/photos/369457623/medium.jpg,,,,2,0,FALSE,3,"Westmoreland Heritage Trail, Export, PA, US",40.44130467,-79.54986246,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208799074,c67f98ac-c725-4718-997c-d79bfb359518,45404.72958,45404,2024-04-22 21:30:36 UTC,Eastern Time (US & Canada),711789,hlpgtf,Greg Funka,2024-04-22 23:02:32 UTC,2024-11-25 16:56:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208799074,https://inaturalist-open-data.s3.amazonaws.com/photos/369457871/medium.jpeg,,,CMNH 208,1,0,FALSE,2,"Allegheny County, US-PA, US",40.513674,-80.177187,5,,,,5,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208801791,51e65b96-0af2-4e65-a2d1-b24dc6c872d4,2024-04-22 12:26:51-04:00,45404,2024-04-22 16:26:51 UTC,Indiana (East),2722300,trout_lily22,,2024-04-22 23:19:11 UTC,2024-11-25 16:56:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208801791,https://inaturalist-open-data.s3.amazonaws.com/photos/369463141/medium.jpg,,,,1,0,FALSE,3,"Brown County State Park, Nashville, IN, US",39.15862217,-86.24532167,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208802371,c0687e85-a519-4940-ba58-aec6e7692b1d,2024-04-22 18:04:25-04:00,45404,2024-04-22 22:04:25 UTC,Eastern Time (US & Canada),21612,yan_tonz,Yianni Laskaris,2024-04-22 23:23:09 UTC,2024-11-25 16:58:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208802371,https://inaturalist-open-data.s3.amazonaws.com/photos/369464445/medium.jpg,,,,1,0,FALSE,3,"Muddy Creek Holy Trail, Cambridge Springs, PA, US",41.80133833,-79.98087167,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208805262,4725c01d-4772-410c-b6c2-f83e4b7366e7,2024-04-21 14:54:37-04:00,45403,2024-04-21 18:54:37 UTC,Eastern Time (US & Canada),8022543,taylormg,,2024-04-22 23:39:08 UTC,2024-11-25 18:19:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208805262,https://inaturalist-open-data.s3.amazonaws.com/photos/369469687/medium.jpg,,,,2,0,FALSE,3,"Irwin, PA, US",40.35825,-79.747575,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208808185,87748d99-6e17-4e91-87b1-cdb691bbf203,45404.53566,45404,2024-04-22 16:51:21 UTC,Eastern Time (US & Canada),6237771,willingarden,,2024-04-22 23:55:40 UTC,2024-11-25 16:57:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/208808185,https://inaturalist-open-data.s3.amazonaws.com/photos/369474730/medium.jpeg,,,,1,0,FALSE,2,Young Harris,34.93412885,-83.85053124,1980,,,,1980,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208808322,6354b5a5-9762-4a02-8166-86ac58de770f,2024-04-21 19:32:55-04:00,45403,2024-04-21 23:32:55 UTC,America/Detroit,6199365,colinmrice,,2024-04-22 23:56:19 UTC,2024-11-25 18:19:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208808322,https://inaturalist-open-data.s3.amazonaws.com/photos/369474937/medium.jpg,,,,1,0,FALSE,3,"Dowagiac, MI, US",41.97476667,-86.18253333,5,,,,5,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208809652,f5aef223-2b19-4f44-8af5-6378d2e78220,Mon Apr 22 2024 20:04:35 GMT -0400 (EDT),45404,2024-04-23 00:04:35 UTC,America/Detroit,7277303,brettmeyer,,2024-04-23 00:04:47 UTC,2024-11-25 16:58:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208809652,https://inaturalist-open-data.s3.amazonaws.com/photos/369477724/medium.jpeg,,,,2,0,FALSE,333,Milan,42.08441162,-83.69194794,2600,,,,2600,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208811913,ff416465-72c6-476b-ad59-69fc9cb0cdc5,45404.73611,45404,2024-04-22 21:40:00 UTC,Eastern Time (US & Canada),1419817,alec_mcclay,Alec McClay,2024-04-23 00:20:20 UTC,2024-04-23 00:58:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/208811913,https://inaturalist-open-data.s3.amazonaws.com/photos/369481533/medium.jpg,,,,1,0,FALSE,,"Alta Vista, Ottawa, ON, Canada",45.39187583,-75.65042562,,,,,,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208811927,86436034-cfd6-43c1-9553-41f242222f30,45404.73125,45404,2024-04-22 21:33:00 UTC,Eastern Time (US & Canada),1419817,alec_mcclay,Alec McClay,2024-04-23 00:20:22 UTC,2024-04-23 00:58:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/208811927,https://inaturalist-open-data.s3.amazonaws.com/photos/369481657/medium.jpg,,,,1,0,FALSE,,"Alta Vista, Ottawa, ON, Canada",45.39135228,-75.65057723,,,,,,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208816099,7744a53b-3c14-4ac2-8e54-21f308317dc2,45400.62843,45400,2024-04-18 19:04:56 UTC,Eastern Time (US & Canada),1189872,rougeghost,,2024-04-23 00:49:51 UTC,2025-04-05 15:33:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208816099,https://inaturalist-open-data.s3.amazonaws.com/photos/369490720/medium.jpeg,,,,1,0,FALSE,2,"Sheppard Ave East at Twyn Rivers Dr South Side, Rouge, ON M1B 2J8, Canada",43.80906843,-79.16483514,192,,,,192,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208816142,ba5cf931-8ffc-4103-8b23-0ab07fffb7e4,2024-04-21 12:02:32-04:00,45403,2024-04-21 16:02:32 UTC,Eastern Time (US & Canada),3925634,tcluderay,,2024-04-23 00:50:12 UTC,2024-05-12 16:09:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208816142,https://inaturalist-open-data.s3.amazonaws.com/photos/369490815/medium.jpg,,,,2,0,FALSE,3,"Shenandoah National Park, Shenandoah, US-VA, US",38.48761317,-78.53083608,2841,,,,28240,obscured,open,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208817678,de9ebbfa-3917-4ddf-8d30-991a2de0e51b,45404.60501,45404,2024-04-22 18:31:13 UTC,Eastern Time (US & Canada),4914585,jan_erik_b,,2024-04-23 01:01:44 UTC,2024-11-25 16:58:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208817678,https://inaturalist-open-data.s3.amazonaws.com/photos/369493533/medium.jpeg,,,,1,0,FALSE,2,"Bryson City, NC 28713, USA",35.60693018,-83.44670825,898,,,,898,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208820669,964cb9d7-abff-4629-bcda-90a4c6b23914,45403.60567,45403,2024-04-21 18:32:10 UTC,Eastern Time (US & Canada),6514840,giannamaria,Gianna Coppola,2024-04-23 01:25:04 UTC,2024-04-28 05:08:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208820669,https://inaturalist-open-data.s3.amazonaws.com/photos/369498998/medium.jpeg,,,,2,0,FALSE,2,"Northfield Center Township, OH 44067, USA",41.27630556,-81.54587222,,,,,,,open,FALSE,gps,gps,Trillium grandiflorum,Trillium grandiflorum,large white trillium,Plantae,55402,
208822460,11d74e5e-342f-4a8b-9c5e-195e51aea6a3,45404.50486,45404,2024-04-22 16:07:00 UTC,America/Nipigon,1156294,snethercott,sharonnethercott,2024-04-23 01:37:07 UTC,2025-02-06 23:54:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208822460,https://inaturalist-open-data.s3.amazonaws.com/photos/369501209/medium.jpeg,,,,1,0,FALSE,,"Middlesex County, ON, Canada",43.10596098,-81.81136768,31,,,,31,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208822665,b540ce51-9349-48e4-a850-e70642882a52,45403.56505,45403,2024-04-21 17:33:40 UTC,Eastern Time (US & Canada),6514840,giannamaria,Gianna Coppola,2024-04-23 01:38:33 UTC,2024-04-23 01:52:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208822665,https://inaturalist-open-data.s3.amazonaws.com/photos/369502855/medium.jpeg,,,,1,0,FALSE,2,"Northfield Center Township, OH 44067, USA",41.27551389,-81.54673056,,,,,,,open,FALSE,gps,gps,Trillium grandiflorum,Trillium grandiflorum,large white trillium,Plantae,55402,
208823042,9a97f7a8-2e85-4785-b205-27f2acc70796,45404.58889,45404,2024-04-22 18:08:00 UTC,Eastern Time (US & Canada),3181,paultavares,Paul Tavares,2024-04-23 01:41:24 UTC,2024-04-23 01:42:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208823042,https://inaturalist-open-data.s3.amazonaws.com/photos/369503525/medium.jpg,,,,1,0,FALSE,,"Beverly Swamp Conservation Area, Wentworth County, ON, Canada",43.35522222,-80.11191667,8,,,,8,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208824243,92918e35-9356-4558-9d87-10d9c6d4aef9,45404.79219,45404,2024-04-22 23:00:45 UTC,Eastern Time (US & Canada),370300,samanthahagler,Samantha Hagler,2024-04-23 01:49:07 UTC,2024-04-23 14:02:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208824243,https://inaturalist-open-data.s3.amazonaws.com/photos/369505950/medium.jpeg,,,,1,0,FALSE,2,"Shawmont Valley, Philadelphia, PA, USA",40.053375,-75.25351389,,,,,,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208826905,d109952e-aa5f-478c-a03c-c751792b4cb8,45404.45684,45404,2024-04-22 14:57:51 UTC,Eastern Time (US & Canada),7759746,c-neville,,2024-04-23 02:09:37 UTC,2024-04-23 03:38:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208826905,https://inaturalist-open-data.s3.amazonaws.com/photos/369511109/medium.jpeg,,,,1,0,FALSE,2,Hocking Hills State Park,39.43343829,-82.54821282,13086,,,,13086,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208827504,e57a8250-2a75-49fa-ba4f-068bead3a0fe,45404.81245,45404,2024-04-22 23:29:56 UTC,America/Detroit,278900,spoor,Matthew Spoor,2024-04-23 02:13:38 UTC,2024-04-23 18:59:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/208827504,https://inaturalist-open-data.s3.amazonaws.com/photos/369512183/medium.jpeg,,,,1,0,FALSE,2,"Northside, Ann Arbor, MI, USA",42.29683611,-83.74131944,,,,,,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208830303,4a01b677-c90f-4b5a-ae14-46d2a28f4a6f,45404.52457,45404,2024-04-22 16:35:23 UTC,Eastern Time (US & Canada),6237771,willingarden,,2024-04-23 02:35:26 UTC,2024-11-25 16:59:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/208830303,https://inaturalist-open-data.s3.amazonaws.com/photos/369518562/medium.jpeg,,,,1,0,FALSE,2,"Young Harris, GA 30582, USA",34.93400352,-83.85333851,1980,,,,1980,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208830604,8821baa6-016e-4477-b2d7-f1e0f5c50336,2024-04-22 14:09:47-04:00,45404,2024-04-22 18:09:47 UTC,Eastern Time (US & Canada),971085,gibbous_jedda,Jedda,2024-04-23 02:37:37 UTC,2025-04-05 00:08:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208830604,https://static.inaturalist.org/photos/369519122/medium.jpg,,,,1,0,FALSE,3,"Lees-McRae College, Banner Elk, NC, US",36.1580305,-81.87028667,3,,,,3,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208831297,0c77d660-179c-4943-bcf9-b671d174bced,45398.73958,45398,2024-04-16 21:45:00 UTC,Eastern Time (US & Canada),1594581,patrickphillypa,Patrick A McGill,2024-04-23 02:43:10 UTC,2024-04-24 16:05:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208831297,https://inaturalist-open-data.s3.amazonaws.com/photos/369519977/medium.jpg,,,,1,0,FALSE,,"Northwest Philadelphia, Philadelphia, PA, USA",40.05202069,-75.25395661,15,,,,15,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208832229,a4d468fa-2f01-4721-8d1a-142bf8c8b9d1,45403.48438,45403,2024-04-21 15:37:30 UTC,America/Detroit,278900,spoor,Matthew Spoor,2024-04-23 02:49:41 UTC,2024-04-23 16:30:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/208832229,https://inaturalist-open-data.s3.amazonaws.com/photos/369522201/medium.jpeg,,,,1,0,FALSE,2,"Northside, Ann Arbor, MI, USA",42.30333611,-83.72896389,,,,,,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208832275,e2f81e76-0086-47fd-ba4c-6b2d82e7e50c,45403.48426,45403,2024-04-21 15:37:20 UTC,America/Detroit,278900,spoor,Matthew Spoor,2024-04-23 02:49:58 UTC,2025-04-05 15:34:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/208832275,https://inaturalist-open-data.s3.amazonaws.com/photos/369522269/medium.jpeg,,,,1,0,FALSE,2,"Northside, Ann Arbor, MI, USA",42.30333611,-83.72896389,,,,,,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
208834384,5a4378a1-1406-4223-b11e-b537bd7858ef,45398.73542,45398,2024-04-16 21:39:00 UTC,Eastern Time (US & Canada),1594581,patrickphillypa,Patrick A McGill,2024-04-23 03:04:25 UTC,2024-11-27 02:54:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834384,https://inaturalist-open-data.s3.amazonaws.com/photos/369524984/medium.jpg,,,,1,0,FALSE,,"Northwest Philadelphia, Philadelphia, PA, USA",40.05145211,-75.25508159,8,,,,8,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208834435,4835165a-f208-40fb-a42c-4b9913b73ffe,45404.78056,45404,2024-04-22 22:44:00 UTC,America/Detroit,4048519,rdegeer,rdegeer,2024-04-23 03:04:44 UTC,2024-11-25 17:00:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834435,https://inaturalist-open-data.s3.amazonaws.com/photos/369522283/medium.jpeg,,,,1,0,FALSE,,"Ottawa County, MI, USA",42.97789711,-85.83234353,15,,,,15,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208834455,c022f16b-b2a3-4a3a-947e-ed4b2f542d7e,45404.79375,45404,2024-04-22 23:03:00 UTC,America/Detroit,4048519,rdegeer,rdegeer,2024-04-23 03:04:49 UTC,2024-11-25 17:01:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834455,https://inaturalist-open-data.s3.amazonaws.com/photos/369523475/medium.jpeg,,,,1,0,FALSE,,"Ottawa County, MI, USA",42.97876053,-85.83418889,61,,,,61,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208834461,1205c749-3adc-4cb4-9c7d-0d046f23a361,45404.79792,45404,2024-04-22 23:09:00 UTC,America/Detroit,4048519,rdegeer,rdegeer,2024-04-23 03:04:51 UTC,2024-11-25 17:01:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834461,https://inaturalist-open-data.s3.amazonaws.com/photos/369524174/medium.jpeg,,,,1,0,FALSE,,"Ottawa County, MI, USA",42.97845296,-85.8348867,15,,,,15,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208834466,ad785c95-c746-4d65-8e52-1ea449e9acb1,45404.79861,45404,2024-04-22 23:10:00 UTC,America/Detroit,4048519,rdegeer,rdegeer,2024-04-23 03:04:52 UTC,2024-11-25 17:01:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834466,https://inaturalist-open-data.s3.amazonaws.com/photos/369524315/medium.jpeg,,,,1,0,FALSE,,"Ottawa County, MI, USA",42.97837447,-85.83510189,15,,,,15,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208834467,ac5fa281-bcb5-48ca-96ff-329b69f6221c,45404.79861,45404,2024-04-22 23:10:00 UTC,America/Detroit,4048519,rdegeer,rdegeer,2024-04-23 03:04:52 UTC,2024-11-25 17:03:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834467,https://inaturalist-open-data.s3.amazonaws.com/photos/369524518/medium.jpeg,,,,1,0,FALSE,,"Ottawa County, MI, USA",42.97832737,-85.83513418,15,,,,15,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
208834468,f54007e1-d2f6-458c-8ed7-f63a0b598b80,45404.79931,45404,2024-04-22 23:11:00 UTC,America/Detroit,4048519,rdegeer,rdegeer,2024-04-23 03:04:52 UTC,2024-11-25 17:03:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208834468,https://inaturalist-open-data.s3.amazonaws.com/photos/369524594/medium.jpeg,,,,1,0,FALSE,,"Ottawa County, MI, USA",42.97837447,-85.83519325,15,,,,15,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,No
