id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:phytoplasma infection?
161175006,2023/05/11 10:11 AM,2023-05-11,2023-05-11 14:11:00 UTC,Eastern Time (US & Canada),469795,pdabell,Paul Abell,2023-05-12 02:31:22 UTC,2023-05-12 13:13:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161175006,https://inaturalist-open-data.s3.amazonaws.com/photos/278561163/medium.jpg,,"",,1,0,false,,"Waterloo Regional Municipality, ON, Canada",43.4797130997,-80.7723215997,10,,,,10,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161177234,2023-05-11 12:41:46-04:00,2023-05-11,2023-05-11 16:41:46 UTC,Eastern Time (US & Canada),6144735,srb274,,2023-05-12 02:53:58 UTC,2023-05-12 11:33:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161177234,https://inaturalist-open-data.s3.amazonaws.com/photos/278577448/medium.jpg,,"","",1,0,false,3,"Cornell University, Ithaca, NY, US",42.442945,-76.4860383333,7,,,,7,,open,false,,,New York,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161178710,2023/05/10 5:38 PM,2023-05-10,2023-05-10 21:38:00 UTC,America/Detroit,284003,ken-potter,Ken Potter,2023-05-12 03:10:00 UTC,2023-05-12 03:16:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161178710,https://inaturalist-open-data.s3.amazonaws.com/photos/278567735/medium.jpeg,,"",End of boardwalk by Devil's Lake,1,0,false,,Reichert Nature Preserve,42.4256826347,-83.9356128592,262,,,,262,,open,false,,,Michigan,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161180284,2023/05/07 07:54,2023-05-07,2023-05-07 11:54:00 UTC,Eastern Time (US & Canada),3781118,y_y,Yulia Yelovska,2023-05-12 03:26:51 UTC,2023-05-12 03:35:20 UTC,research,,https://www.inaturalist.org/observations/161180284,https://static.inaturalist.org/photos/278583230/medium.jpg,,"",,1,0,false,,"Bridle Path-Sunnybrook-York Mills, Toronto, ON, Canada",43.7163895232,-79.3859068182,58,,,,58,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161182105,2023/05/10 6:27 PM,2023-05-10,2023-05-10 22:27:00 UTC,America/Detroit,284003,ken-potter,Ken Potter,2023-05-12 03:47:57 UTC,2023-05-12 07:58:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161182105,https://inaturalist-open-data.s3.amazonaws.com/photos/278583633/medium.jpeg,,"",,1,0,false,,Doyle Rd at Kelly Rd,42.4472744396,-84.0023767706,51,,,,51,,open,false,,,Michigan,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161182108,2023/05/10 6:28 PM,2023-05-10,2023-05-10 22:28:00 UTC,America/Detroit,284003,ken-potter,Ken Potter,2023-05-12 03:47:57 UTC,2023-05-12 07:53:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161182108,https://inaturalist-open-data.s3.amazonaws.com/photos/278583702/medium.jpeg,,"",,1,0,false,,Doyle Rd at Kelly Rd,42.4472744396,-84.0023767706,51,,,,51,,open,false,,,Michigan,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161186532,2023/05/11 15:44,2023-05-11,2023-05-11 19:44:00 UTC,Eastern Time (US & Canada),4780311,tiarelle,Tiarelle,2023-05-12 04:38:15 UTC,2023-05-24 23:21:53 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/161186532,https://inaturalist-open-data.s3.amazonaws.com/photos/278580537/medium.jpg,,"",,2,0,false,,"Riviere-des-Prairies—Pointe-aux-Trembles, Montréal, QC, Canada",45.6589889444,-73.5395889167,,,,,,,open,false,,,,Canada,trille blanc,Trillium grandiflorum,large white trillium,Plantae,55402,
161187615,2023-05-04 13:08:36-04:00,2023-05-04,2023-05-04 17:08:36 UTC,Eastern Time (US & Canada),5781377,hikingforlichen,Duncan Horan-lunney,2023-05-12 04:51:04 UTC,2023-05-14 14:37:01 UTC,research,,https://www.inaturalist.org/observations/161187615,https://static.inaturalist.org/photos/278596548/medium.jpg,,"","",1,0,false,3,"Lime Kiln Trail, Ottawa, ON, CA",45.285045,-75.8179866667,4,,,,4,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161190120,2023-05-11 15:15:53,2023-05-11,2023-05-11 19:15:53 UTC,Eastern Time (US & Canada),6851747,jennifer4091,Jennifer Iacono,2023-05-12 05:27:01 UTC,2023-05-12 11:38:06 UTC,research,,https://www.inaturalist.org/observations/161190120,https://static.inaturalist.org/photos/278601492/medium.jpeg,,"",,1,0,false,2,"City Of Belleville, Belleville, ON, Canada",44.3122194444,-77.4494055556,,,,,,,open,false,gps,gps,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161199217,2023/05/11 10:17 AM,2023-05-11,2023-05-11 14:17:00 UTC,America/Nipigon,1491772,broncolane,Gary Lane,2023-05-12 08:04:44 UTC,2023-05-13 03:30:36 UTC,research,CC0,https://www.inaturalist.org/observations/161199217,https://inaturalist-open-data.s3.amazonaws.com/photos/278617862/medium.jpeg,,Trillium,,1,0,false,,"Bradford West Gwillimbury, ON, Canada",44.157833,-79.659985,,,,,,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161204129,2023-05-11 17:49:40,2023-05-11,2023-05-11 21:49:40 UTC,Eastern Time (US & Canada),3490762,oyoung00,,2023-05-12 09:10:33 UTC,2023-05-12 23:16:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161204129,https://inaturalist-open-data.s3.amazonaws.com/photos/278625945/medium.jpeg,,"",Flint Ridge ,1,0,false,2,"Hopewell Township, OH, USA",39.9881694444,-82.2612,,,,,,,open,false,gps,gps,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161205019,2023/05/10 11:22 AM,2023-05-10,2023-05-10 15:22:00 UTC,Eastern Time (US & Canada),1994507,gary-james,Gary James,2023-05-12 09:25:53 UTC,2023-05-12 10:16:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161205019,https://inaturalist-open-data.s3.amazonaws.com/photos/278624685/medium.jpg,,"","Claremont Nature Centre.
Another great hike with the Seniors For Nature Outdoor Club.",1,0,false,,"Pickering, ON, Canada",43.9559509848,-79.0845264868,947,,,,947,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161208972,2023-05-07 18:13:50-04:00,2023-05-07,2023-05-07 22:13:50 UTC,Eastern Time (US & Canada),2161706,amblypatty,,2023-05-12 10:24:24 UTC,2023-05-12 11:02:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161208972,https://inaturalist-open-data.s3.amazonaws.com/photos/278634644/medium.jpg,,"","",1,0,false,3,"Oak Openings, Swanton, OH, US",41.5464699137,-83.8446270157,144,,,,144,,open,false,,,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161209254,2023/05/10 12:37,2023-05-10,2023-05-10 16:37:00 UTC,Eastern Time (US & Canada),3267913,ornitholarocque,"",2023-05-12 10:27:53 UTC,2023-05-12 14:42:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161209254,https://inaturalist-open-data.s3.amazonaws.com/photos/278635009/medium.jpeg,,"",,1,0,false,,"150 Rue Pins, Sainte-Anne-de-Bellevue, QC H9X 3L2, Canada",45.4288131,-73.941391,189,,,,189,,open,false,,,,Canada,trille blanc,Trillium grandiflorum,large white trillium,Plantae,55402,
161209314,2023/05/10 12:38,2023-05-10,2023-05-10 16:38:00 UTC,Eastern Time (US & Canada),3267913,ornitholarocque,"",2023-05-12 10:28:43 UTC,2023-05-12 14:42:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161209314,https://inaturalist-open-data.s3.amazonaws.com/photos/278635136/medium.jpeg,,"",,1,0,false,,"150 Rue Pins, Sainte-Anne-de-Bellevue, QC H9X 3L2, Canada",45.4288131,-73.941391,189,,,,189,,open,false,,,,Canada,trille blanc,Trillium grandiflorum,large white trillium,Plantae,55402,
161209321,2023/05/10 8:52 AM,2023-05-10,2023-05-10 12:52:00 UTC,America/Nipigon,515149,pinemartyn,"",2023-05-12 10:28:46 UTC,2023-05-12 11:37:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161209321,https://inaturalist-open-data.s3.amazonaws.com/photos/278634281/medium.jpeg,,"",,1,0,false,,"Altona, Durham Region, ON, Canada",43.9829702754,-79.193593242,150,,,,150,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161209416,2023/05/10 12:39,2023-05-10,2023-05-10 16:39:00 UTC,Eastern Time (US & Canada),3267913,ornitholarocque,"",2023-05-12 10:29:35 UTC,2023-05-13 04:20:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161209416,https://inaturalist-open-data.s3.amazonaws.com/photos/278635235/medium.jpeg,,"",,1,0,false,,"150 Rue Pins, Sainte-Anne-de-Bellevue, QC H9X 3L2, Canada",45.4288131,-73.941391,189,,,,189,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161213783,2023-05-11 19:16:53-04:00,2023-05-11,2023-05-11 23:16:53 UTC,Eastern Time (US & Canada),968761,alachenw,"",2023-05-12 11:19:38 UTC,2023-05-12 12:19:12 UTC,research,,https://www.inaturalist.org/observations/161213783,https://static.inaturalist.org/photos/278642488/medium.jpg,,"","",1,0,false,3,"Ontario, CA",43.9569815049,-79.5597368395,67,,,,27411,obscured,open,true,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161215160,2023-05-11 10:25:53-04:00,2023-05-11,2023-05-11 14:25:53 UTC,Eastern Time (US & Canada),152362,chrisearley,Chris G Earley,2023-05-12 11:35:23 UTC,2023-05-12 11:39:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161215160,https://inaturalist-open-data.s3.amazonaws.com/photos/278644733/medium.jpg,,"","",1,0,false,3,"The Arboretum - University of Guelph, Guelph, ON, CA",43.5425116667,-80.2114416667,7,,,,7,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161216371,2023-05-10 13:59:49-04:00,2023-05-10,2023-05-10 17:59:49 UTC,Eastern Time (US & Canada),1985815,inundp,,2023-05-12 11:48:50 UTC,2023-05-12 12:16:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161216371,https://inaturalist-open-data.s3.amazonaws.com/photos/278646882/medium.jpg,,"","",1,0,false,3,"Cleary Ave, Ottawa, ON, CA",45.381825,-75.7722383333,4,,,,4,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161221402,2023-05-12 08:02:22,2023-05-12,2023-05-12 12:02:22 UTC,Eastern Time (US & Canada),171529,nsharp,Nathaniel Sharp,2023-05-12 12:37:39 UTC,2023-05-13 06:05:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161221402,https://inaturalist-open-data.s3.amazonaws.com/photos/278655817/medium.jpeg,,"",,1,0,false,2,"Pearl Street at 241 Pearl Apartments, Essex, VT 05446, USA",44.5019050921,-73.1380023435,6,,,,6,,open,false,gps,gps,Vermont,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161221744,2023/05/12 6:40 AM,2023-05-12,2023-05-12 10:40:00 UTC,Eastern Time (US & Canada),4810562,raysnook,Ray Snook,2023-05-12 12:40:10 UTC,2023-05-14 14:36:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161221744,https://inaturalist-open-data.s3.amazonaws.com/photos/278656299/medium.jpeg,,"",,1,0,false,,"Findlay Creek Stormwater Ponds, ON",45.32053852,-75.5844640727,798,,,,798,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161222951,2023-05-10 18:39:49-04:00,2023-05-10,2023-05-10 22:39:49 UTC,Eastern Time (US & Canada),758261,camilleclement,Camille Clément,2023-05-12 12:50:00 UTC,2023-05-12 15:51:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161222951,https://inaturalist-open-data.s3.amazonaws.com/photos/278658149/medium.jpg,,"","",1,0,false,3,"Rue Henri-Piché, Mirabel, QC, CA",45.7078083333,-74.0757666667,4,,,,4,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161223060,2023-05-05 14:04:39-04:00,2023-05-05,2023-05-05 18:04:39 UTC,Eastern Time (US & Canada),6446648,kris_warchola,,2023-05-12 12:51:03 UTC,2023-05-12 17:46:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161223060,https://inaturalist-open-data.s3.amazonaws.com/photos/278658307/medium.jpg,,"","",1,0,false,3,"Holden arboretum, Kirtland, OH, US",41.612945,-81.3061633333,1956,,,,1956,,open,false,,,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161224597,2023-05-12 09:04:24-04:00,2023-05-12,2023-05-12 13:04:24 UTC,Eastern Time (US & Canada),3164271,cecropiabmantis,,2023-05-12 13:05:02 UTC,2023-05-14 00:42:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161224597,https://inaturalist-open-data.s3.amazonaws.com/photos/278661035/medium.jpg,,"","",2,0,false,3,"Rue Legault, Plaisance, QC, CA",45.6031520293,-75.1215886977,5,,,,5,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161225370,2023-05-11 11:10:18,2023-05-11,2023-05-11 15:10:18 UTC,Eastern Time (US & Canada),2040563,simonpierrebeliveau,simon-pierre Beliveau,2023-05-12 13:11:14 UTC,2023-05-12 14:36:03 UTC,research,,https://www.inaturalist.org/observations/161225370,https://static.inaturalist.org/photos/278662520/medium.jpeg,,"",,2,0,false,2,"Montréal, QC H4S 1Y6, Canada",45.4981924,-73.7701483,,,,,,,open,false,gps,gps,,Canada,trille blanc,Trillium grandiflorum,large white trillium,Plantae,55402,
161225453,2023-05-12 09:11:26-04:00,2023-05-12,2023-05-12 13:11:26 UTC,Eastern Time (US & Canada),6876019,raneemnnabulsi,,2023-05-12 13:11:57 UTC,2023-05-14 14:36:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161225453,https://inaturalist-open-data.s3.amazonaws.com/photos/278662670/medium.jpg,,"","",1,0,false,3,"Wismer Park, Markham, ON, CA",43.898826507,-79.280844871,7,,,,7,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161225608,2023-05-12 09:12:36,2023-05-12,2023-05-12 13:12:36 UTC,Eastern Time (US & Canada),6876067,safa15,Safa Khan,2023-05-12 13:13:07 UTC,2023-05-12 15:13:50 UTC,research,,https://www.inaturalist.org/observations/161225608,https://static.inaturalist.org/photos/278662911/medium.jpeg,,"",,1,0,false,2,"Bur Oak Av / Dogwood St, Markham, ON L6E, Canada",43.8976183333,-79.2805133333,9,,,,9,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161226938,2023-05-12 09:23:37,2023-05-12,2023-05-12 13:23:37 UTC,Eastern Time (US & Canada),6844271,lori795,Lori Reale,2023-05-12 13:24:13 UTC,2023-05-13 17:43:48 UTC,research,,https://www.inaturalist.org/observations/161226938,https://static.inaturalist.org/photos/278665214/medium.jpeg,,"",,1,0,false,2,"Boston Township, OH, USA",41.2578979098,-81.565394119,44,,,,44,,open,false,,,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161227986,Fri May 12 2023 09:32:25 GMT -0400 (EDT),2023-05-12,2023-05-12 13:32:25 UTC,Eastern Time (US & Canada),6876149,angelinaraaaaa,,2023-05-12 13:32:31 UTC,2023-05-21 03:23:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161227986,https://inaturalist-open-data.s3.amazonaws.com/photos/278667178/medium.jpeg,,"",,1,0,false,333,Eden,42.6611328125,-78.8779830933,4657,,,,4657,,open,false,,,New York,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161228398,Fri May 12 2023 09:35:14 GMT -0400 (GMT-4),2023-05-12,2023-05-12 13:35:14 UTC,Eastern Time (US & Canada),6876150,celina125,Celina Calkins,2023-05-12 13:35:36 UTC,2023-05-14 14:36:57 UTC,research,,https://www.inaturalist.org/observations/161228398,https://static.inaturalist.org/photos/278667624/medium.jpeg,,"",,1,0,false,333,Eden,42.6570167542,-78.8900985718,2700,,,,2700,,open,false,,,New York,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161229441,2023-05-12 08:43:15-05:00,2023-05-12,2023-05-12 13:43:15 UTC,Central Time (US & Canada),1828206,annierohrer,,2023-05-12 13:43:55 UTC,2023-05-31 00:50:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161229441,https://inaturalist-open-data.s3.amazonaws.com/photos/284641443/medium.jpg,,"","",1,0,false,3,"Washington Island, Washington Island, WI, US",45.3366675989,-86.9486810327,59,,,,59,,open,false,,,Wisconsin,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161230267,2023-05-12 09:50:06,2023-05-12,2023-05-12 13:50:06 UTC,Indiana (East),3371814,janecasey,Jane Casey,2023-05-12 13:50:18 UTC,2023-05-14 14:36:48 UTC,research,,https://www.inaturalist.org/observations/161230267,https://static.inaturalist.org/photos/278670910/medium.jpeg,,"",,2,0,false,2,"Fort Wayne, IN 46808, USA",41.07843941,-85.1811739,8,,,,8,,open,false,,,Indiana,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161230851,2023-05-12 09:54:26-04:00,2023-05-12,2023-05-12 13:54:26 UTC,Eastern Time (US & Canada),6876085,tiawim,,2023-05-12 13:54:54 UTC,2023-05-12 15:11:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161230851,https://inaturalist-open-data.s3.amazonaws.com/photos/278671959/medium.jpg,,"","",1,0,false,3,"Glen Stewart Park, Toronto, ON, CA",43.6787695346,-79.2935312828,4,,,,4,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161233278,2023-05-12 08:32:18-04:00,2023-05-12,2023-05-12 12:32:18 UTC,America/Detroit,499533,rangersara,Sara L Giles,2023-05-12 14:12:32 UTC,2023-05-12 20:06:02 UTC,research,CC0,https://www.inaturalist.org/observations/161233278,https://inaturalist-open-data.s3.amazonaws.com/photos/278675989/medium.jpg,,"","",1,0,false,3,"River Rd, Germfask, MI, US",46.2161783333,-85.96968,4,,,,4,,open,false,,,Michigan,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161235771,2023-05-03 16:38:20,2023-05-03,2023-05-03 20:38:20 UTC,Eastern Time (US & Canada),6873118,jtrezise,,2023-05-12 14:30:36 UTC,2023-05-14 14:36:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161235771,https://static.inaturalist.org/photos/278680160/medium.jpeg,,"",,1,0,false,2,"Brecksville, OH 44141, USA",41.2962526042,-81.5764954314,6769,,,,6769,,open,false,gps,gps,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161236293,2023-05-12 10:28:27,2023-05-12,2023-05-12 14:28:27 UTC,Eastern Time (US & Canada),457051,kbarylski,,2023-05-12 14:33:55 UTC,2023-05-14 14:36:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161236293,https://inaturalist-open-data.s3.amazonaws.com/photos/278681186/medium.jpeg,,"",,1,0,false,2,"Syria, VA 22743, USA",38.5010183333,-78.4366783333,8,,,,8,,open,false,,,Virginia,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161238970,2023-05-12 10:51:26-04:00,2023-05-12,2023-05-12 14:51:26 UTC,Eastern Time (US & Canada),920698,debueanlancaster,,2023-05-12 14:52:14 UTC,2023-05-14 14:36:36 UTC,research,,https://www.inaturalist.org/observations/161238970,https://static.inaturalist.org/photos/278685842/medium.jpg,,"","",1,0,false,3,"Metroparks - Toledo, Toledo, OH, US",41.6845745969,-83.669330924,5,,,,5,,open,false,,,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161239720,2023-05-12 10:57:05-04:00,2023-05-12,2023-05-12 14:57:05 UTC,Eastern Time (US & Canada),425153,neohnat,,2023-05-12 14:57:19 UTC,2023-05-21 03:32:15 UTC,research,,https://www.inaturalist.org/observations/161239720,https://static.inaturalist.org/photos/278687284/medium.jpg,,"","",1,0,false,3,"Southington, Southington, OH, US",41.2781805724,-80.9850094271,7,,,,7,,open,false,,,Ohio,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161240565,2023/05/11 12:11 PM,2023-05-11,2023-05-11 16:11:00 UTC,America/Detroit,2273268,annvictory,Ann Victory,2023-05-12 15:02:19 UTC,2023-05-14 14:36:26 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/161240565,https://inaturalist-open-data.s3.amazonaws.com/photos/278684453/medium.jpeg,,"",,1,0,false,,"Walker, MI, USA",42.9335448863,-85.7579633722,1,,,,1,,open,false,,,Michigan,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161243569,2023-05-12 10:42:41,2023-05-12,2023-05-12 14:42:41 UTC,Eastern Time (US & Canada),2361065,amacumber,Andrew Macumber,2023-05-12 15:23:05 UTC,2023-05-14 14:36:29 UTC,research,CC0,https://www.inaturalist.org/observations/161243569,https://inaturalist-open-data.s3.amazonaws.com/photos/278693191/medium.jpeg,,"",,1,0,false,2,"Ottawa, ON K1J, Canada",45.4710611111,-75.5762222222,,,,,,,open,false,gps,gps,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161245333,2023-05-11 11:02:58-04:00,2023-05-11,2023-05-11 15:02:58 UTC,Eastern Time (US & Canada),3628151,ggraydon,Graydon Gillies,2023-05-12 15:35:50 UTC,2023-05-14 14:36:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161245333,https://inaturalist-open-data.s3.amazonaws.com/photos/278696016/medium.jpg,,"","Extremely common on the west side of Lemoine Point, thousands of individuals in the area.",1,0,false,3,"Lemoine Point Conservation Area, Kingston, ON, CA",44.22487,-76.6147,10,,,,10,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161245462,2023-05-11 13:37:52-05:00,2023-05-11,2023-05-11 18:37:52 UTC,Central Time (US & Canada),2041458,ehammer,,2023-05-12 15:36:54 UTC,2023-05-13 14:39:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161245462,https://inaturalist-open-data.s3.amazonaws.com/photos/278696342/medium.jpg,,"","",2,0,false,3,"Saint Croix National Scenic Riverway, Taylors Falls, MN, US",45.4627616667,-92.6802833333,4,,,,4,,open,false,,,Minnesota,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161246435,2023-05-12 10:42:32-05:00,2023-05-12,2023-05-12 15:42:32 UTC,Central Time (US & Canada),820029,cariness,,2023-05-12 15:43:50 UTC,2023-05-13 14:38:51 UTC,research,,https://www.inaturalist.org/observations/161246435,https://static.inaturalist.org/photos/278698059/medium.jpg,,"","",1,0,false,3,"Wallace Island, Amery, WI, US",45.3366783333,-92.4284666667,7,,,,7,,open,false,,,Wisconsin,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161248956,2023-05-12 11:00:58-05:00,2023-05-12,2023-05-12 16:00:58 UTC,Central Time (US & Canada),6653684,limegirl37,,2023-05-12 16:01:13 UTC,2023-05-14 14:49:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161248956,https://inaturalist-open-data.s3.amazonaws.com/photos/278708908/medium.jpg,,"","",1,0,false,3,"W Highland Rd, Mequon, WI, US",43.2505046111,-87.9878881854,5,,,,5,,open,false,,,Wisconsin,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161251011,2023-05-12 05:55:36-04:00,2023-05-12,2023-05-12 09:55:36 UTC,Eastern Time (US & Canada),356115,johngarrett,John Garrett,2023-05-12 16:15:44 UTC,2023-05-15 07:06:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161251011,https://inaturalist-open-data.s3.amazonaws.com/photos/278706214/medium.jpg,,"","",1,0,false,3,"Hoag Ave, Locke, NY, US",42.665505,-76.3584283333,4,,,,4,,open,false,,,New York,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161252026,Fri May 12 2023 11:22:18 GMT -0500 (CDT),2023-05-12,2023-05-12 16:22:18 UTC,Central Time (US & Canada),1865154,danialba,Dani Alba,2023-05-12 16:22:24 UTC,2023-05-13 22:24:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/161252026,https://inaturalist-open-data.s3.amazonaws.com/photos/279147088/medium.jpeg,,"",,1,0,false,333,Waukesha,43.0020751953,-88.2510375977,4,,,,4,,open,false,,,Wisconsin,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161253245,2023/05/07 10:11 AM,2023-05-07,2023-05-07 14:11:00 UTC,America/Nipigon,1214605,howardw,Howard Williams,2023-05-12 16:29:45 UTC,2023-05-14 14:57:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161253245,https://inaturalist-open-data.s3.amazonaws.com/photos/278703888/medium.jpeg,,"","",1,0,false,,"Essex County, ON, Canada",41.7355892704,-82.6740220185,488,,,,488,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161255466,2023-05-12 12:20:37,2023-05-12,2023-05-12 16:20:37 UTC,Eastern Time (US & Canada),1355689,jessie92,Jessie Scott,2023-05-12 16:44:40 UTC,2023-05-14 14:49:26 UTC,research,,https://www.inaturalist.org/observations/161255466,https://static.inaturalist.org/photos/278714370/medium.jpeg,,"",,1,0,false,2,"Tannersville, NY 12485, USA",42.2221722222,-74.1345055556,,,,,,,open,false,gps,gps,New York,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161255735,Fri May 12 2023 12:38:02 GMT -0400 (EDT),2023-05-12,2023-05-12 16:38:02 UTC,America/Detroit,3787296,jhelmus1,,2023-05-12 16:46:10 UTC,2023-05-14 14:49:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161255735,https://inaturalist-open-data.s3.amazonaws.com/photos/278736610/medium.jpeg,,"",,1,0,false,333,"Michigan, US",43.5055605335,-86.0057167237,1285,,,,27474,obscured,open,true,,,Michigan,United States,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
161257577,2023-05-12 11:25:16-04:00,2023-05-12,2023-05-12 15:25:16 UTC,Eastern Time (US & Canada),1050602,inverhurondiscovery,Inverhuron Provincial Park,2023-05-12 16:57:21 UTC,2023-05-14 02:32:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161257577,https://inaturalist-open-data.s3.amazonaws.com/photos/278718222/medium.jpg,,"","",2,0,false,3,"Inverhuron Provincial Park, Kincardine, ON, CA",44.2960146353,-81.5891676922,141,,,,141,,open,false,,,,Canada,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
